C�digo,Fecha,Tipo confirmado,Direccion,Tipo clase de accidente,Tipo confirmado_1,Medio de reporte,Numero vehiculos,Tipo de vehiculos implicados,Qgis_ID,Qgis_Ciudad,Qgis_Pais,Qgis_result_num,Qgis_osm_id,Qgis_display_na,Qgis_category,Qgis_type,lat,lon
AI003970,02/03/2024,Solo da�os,CALLE 25 CARRERA 118,CHOQUE,POSITIVO,AGENTE RADIO,1,TRACTOCAMION,5545,Cali,Colombia,0,41161383,"Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.349670787,-76.54218974
AI005366,04/04/2024,Con lesionado,CALLE 25 CARRERA 118,CHOQUE,CON HERIDOS,AGENTE RADIO,1,BUS,5545,Cali,Colombia,0,41161383,"Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.349670787,-76.54218974
AI004619,16/03/2024,Negativo,CALLE 25 CARRERA 118,CHOQUE,NEGATIVO,AGENTE RADIO,2,AUTOMOVIL,5545,Cali,Colombia,0,41161383,"Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.349670787,-76.54218974
AI008228,15/06/2024,Solo Da�os,CALLE 13 CARRERA 118,CHOQUE,SOLO DA�OS,AGENTE RADIO,3,AUTOMOVIL,7118,Cali,Colombia,0,41161383,"Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.349702,-76.5419071
AI012144,27/09/2024,Con lesionado,CALLE 18  & CARRERA 118,CHOQUE,CON HERIDOS,CAT 127,1,CAMIONETA,8669,Cali,Colombia,0,41161383,"Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.349702,-76.5419071
AI012299,01/10/2024,Negativo,CALLE 18  & CARRERA 118,CHOQUE,NEGATIVO,AGENTE RADIO,2,AUTOMOVIL,8669,Cali,Colombia,0,41161383,"Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.349702,-76.5419071
AI009789,28/07/2024,Negativo,CALLE 18 SUR & CARRERA 118,CHOQUE,NEGATIVO,AGENTE RADIO,1,MOTOCICLETA,7654,Cali,Colombia,0,6371012846,"Parada MIO - Carrera 118 entre Calle 20 y 18 Urbanización, Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,bus_stop,3.3506671,-76.5291008
AI012848,17/10/2024,Con lesionado,CALLE 22A  & CARRERA 118,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,9286,Cali,Colombia,0,6371012845,"Parada MIO - Carrera 118 entre Calle 20 y 22A, Carrera 118, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,bus_stop,3.3507145,-76.5283869
AI005405,05/04/2024,Negativo,CALLE 25 CARRERA 119,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,5965,Cali,Colombia,0,802667334,"Carrera 119, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3511135,-76.5115248
AI006693,06/05/2024,Con lesionado,CALLE 9 CARRERA 117,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,6474,Cali,Colombia,0,128582023,"Carrera 117, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3514449,-76.5319409
AI013265,27/10/2024,Negativo,CALLE 25  & CARRERA 116,CHOQUE,NEGATIVO,AGENTE RADIO,2,AUTOMOVIL,9473,Cali,Colombia,0,128582026,"Carrera 116, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352120895,-76.53900125
AI0001938,17/01/2024,Con lesionado,CALLE 25 CARRERA 116,CHOQUE,POSITIVO,AGENTE RADIO,3,CAMION,5011,Cali,Colombia,0,128582026,"Carrera 116, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352120895,-76.53900125
AI002669,03/02/2024,Negativo,CARRERA 116 CALLE 25,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,5250,Cali,Colombia,0,128582026,"Carrera 116, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352120895,-76.53900125
AI007559,28/05/2024,Con lesionado,CALLE 25 CARRERA 115,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,6858,Cali,Colombia,0,35151614,"Carrera 115, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352343622,-76.53180562
AI007666,31/05/2024,Con lesionado,CALLE 25 CARRERA 115,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,6858,Cali,Colombia,0,35151614,"Carrera 115, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352343622,-76.53180562
AI008836,02/07/2024,Con lesionado,CALLE 48 & CARRERA 115,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,7287,Cali,Colombia,0,35151614,"Carrera 115, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352343622,-76.53180562
AI008889,03/07/2024,Con lesionado,CARRERA 115 & CALLE 25,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,7304,Cali,Colombia,0,35151614,"Carrera 115, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352343622,-76.53180562
AI006146,22/04/2024,Negativo,CARRERA 115 CALLE 18,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,6276,Cali,Colombia,0,35151614,"Carrera 115, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.352343622,-76.53180562
394234,28/08/2021,Negativo,Calle 9 # 36B-28,Choque,Negativo,RADIO,2,AUTOMOVIL,1917,Cali,Colombia,0,578567836,"Calle 9, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3527186,-76.5447175
AI004756,19/03/2024,Negativo,CARRERA 135 CALLE 18,CHOQUE,NEGATIVO,AGENTE RADIO,3,CAMIONETA,5696,Cali,Colombia,0,6371013433,"Parada MIO - Calle 18 entre Carrera 116 y 115, Calle 18, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,bus_stop,3.3531295,-76.5301717
AI011928,22/09/2024,Con lesionado,CALLE 60  & CARRERA 119A,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,MOTOCICLETA,8585,Cali,Colombia,0,1105571295,"Carrera 119A, Kachipay, Cachipay, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 760007, Colombia",highway,residential,3.353485,-76.5041538
AI007530,27/05/2024,Con lesionado,CARRERA 28 CALLE 105,CHOQUE,CON HERIDOS,AGENTE CAD 123,1,MOTOCICLETA,6846,Cali,Colombia,0,35151601,"Calle 105, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.35370818,-76.53588855
AI010888,29/08/2024,Con lesionado,CALLE 60  & CARRERA 119,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8130,Cali,Colombia,0,996112498,"Carrera 119, Sauce, Cachipay, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 760007, Colombia",highway,residential,3.3554271,-76.504485
AI0001897,16/01/2024,Con lesionado,CALLE 60 CARRERA 119,CHOQUE,POSITIVO,CAT 127,2,MOTOCICLETA,4991,Cali,Colombia,0,996112498,"Carrera 119, Sauce, Cachipay, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 760007, Colombia",highway,residential,3.3554271,-76.504485
AI002954,08/02/2024,Con lesionado,CALLE 18 CARRERA 114,CHOQUE,POSITIVO,AGENTE RADIO,1,MOTOCICLETA,5321,Cali,Colombia,0,396998119,"Carrera 114, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.35562848,-76.5298243
AI005993,18/04/2024,Negativo,CARRERA 114 CALLE 17,CHOQUE,NEGATIVO,AGENTE RADIO,2,MOTOCICLETA,6222,Cali,Colombia,0,396998119,"Carrera 114, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.35562848,-76.5298243
AI007905,06/06/2024,Solo Da�os,CALLE 25 CARRERA 111,CHOQUE,SOLO DA�OS,AGENTE RADIO,2,MOTOCICLETA,7002,Cali,Colombia,0,663209039,"Carrera 111, K-112 Ciprés, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3568496,-76.5153255
AI003634,23/02/2024,Con lesionado,CALLE 25 CARRERA 111,CHOQUE,NEGATIVO,AGENTE RADIO,1,AUTOMOVIL,7002,Cali,Colombia,0,663209039,"Carrera 111, K-112 Ciprés, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3568496,-76.5153255
AI011408,10/09/2024,Negativo,CALLE 11  & CARRERA 111,CHOQUE,NEGATIVO,AGENTE RADIO,2,MOTOCICLETA,8357,Cali,Colombia,0,546126886,"Carrera 111, Fuentes de la Bocha, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3569058,-76.5168968
AI000001577,06/01/2024,Con lesionado,CALLE 15   CARRERA 111,CHOQUE,POSITIVO,AGENTE RADIO,2,BICICLETA,4861,Cali,Colombia,0,546126886,"Carrera 111, Fuentes de la Bocha, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3569058,-76.5168968
AI010855,28/08/2024,Con lesionado,CALLE 18  & CARRERA 111,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,8117,Cali,Colombia,0,546126886,"Carrera 111, Fuentes de la Bocha, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3569058,-76.5168968
AI012134,27/09/2024,Con lesionado,CALLE 18  & CARRERA 113,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8664,Cali,Colombia,0,502201348,"Carrera 113, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3569187,-76.5275581
AI012088,26/09/2024,Con lesionado,CALLE 20  & CARRERA 113,CHOQUE,CON HERIDOS,AGENTE RADIO,2,AUTOMOVIL,8645,Cali,Colombia,0,502201348,"Carrera 113, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3569187,-76.5275581
AI003447,20/02/2024,Con lesionado,CALLE 15 CARRERA 113,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,8984,Cali,Colombia,0,502201348,"Carrera 113, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.35700485,-76.5280171
AI012835,16/10/2024,Con lesionado,CALLE 18  & CARRERA 112,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,9284,Cali,Colombia,0,255855819,"Carrera 112, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.358183099,-76.52605453
AI000001585,06/01/2024,Solo da�os,CALLE 25   CARRERA 112,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,4855,Cali,Colombia,0,255855819,"Carrera 112, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3582937,-76.5256448
AI010743,24/08/2024,Con lesionado,CALLE 25  & CARRERA 112,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8062,Cali,Colombia,0,255855819,"Carrera 112, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3582937,-76.5256448
AI010942,30/08/2024,Con lesionado,CALLE 25  & CARRERA 112,CHOQUE,CON HERIDOS,AGENTE RADIO,2,AUTOMOVIL,8062,Cali,Colombia,0,255855819,"Carrera 112, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3582937,-76.5256448
AI011013,01/09/2024,Con lesionado,CALLE 25  & CARRERA 112,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,AUTOMOVIL,8062,Cali,Colombia,0,255855819,"Carrera 112, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3582937,-76.5256448
AI011444,10/09/2024,Con lesionado,CALLE 25  & CARRERA 112,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,8062,Cali,Colombia,0,255855819,"Carrera 112, Parcelaciones Pance, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,residential,3.3582937,-76.5256448
AI011204,05/09/2024,Con lesionado,CALLE 15  & CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8274,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI011108,03/09/2024,Con lesionado,CALLE 18  & CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,CAMIONETA,8228,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI008940,05/07/2024,Negativo,CALLE 25 & CARRERA 109,CHOQUE,NEGATIVO,AGENTE RADIO,1,AUTOMOVIL,7326,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI009639,24/07/2024,Con lesionado,CALLE 25 & CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,AUTOMOVIL,7326,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI0001789,12/01/2024,Con lesionado,CALLE 25 CARRERA 109,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI004275,09/03/2024,Con lesionado,CALLE 25 CARRERA 109,CHOQUE,POSITIVO,AGENTE RADIO,3,AUTOMOVIL,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI005911,16/04/2024,Con lesionado,CALLE 25 CARRERA 109,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI006479,01/05/2024,Con lesionado,CALLE 25 CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI006928,12/05/2024,Con lesionado,CALLE 25 CARRERA 109,VOLCAMIENTO,CON HERIDOS,AGENTE RADIO,1,MOTOCICLETA,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI007844,04/06/2024,Con lesionado,CALLE 25 CARRERA 109,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI008079,11/06/2024,Solo Da�os,CALLE 25 CARRERA 109,CHOQUE,SOLO DA�OS,AGENTE RADIO,1,AUTOMOVIL,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI008496,21/06/2024,Con lesionado,CALLE 25 CARRERA 109,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,4933,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI004479,14/03/2024,Con lesionado,CALLE 26 CARRERA 109,CHOQUE,NEGATIVO,AGENTE RADIO,2,MOTOCICLETA,9144,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI009667,25/07/2024,Con lesionado,CALLE 50 & CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,7602,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI003989,02/03/2024,Con lesionado,CARRERA 109 CALLE 25,ATROPELLO,POSITIVO,AGENTE CAD 123,1,MOTOCICLETA,5553,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI007573,28/05/2024,Con lesionado,CARRERA 109 CALLE 25,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,MOTOCICLETA,5553,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.358586311,-76.53693846
AI010739,24/08/2024,Con lesionado,CALLE 25  & CARRERA 109,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,8060,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3586226,-76.5370542
AI011570,13/09/2024,Negativo,CALLE 25  & CARRERA 109,CHOQUE,NEGATIVO,AGENTE CAD 123,2,AUTOMOVIL,8060,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3586226,-76.5370542
AI012396,04/10/2024,Con lesionado,CALLE 25  & CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,BUS,8060,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3586226,-76.5370542
AI012639,10/10/2024,Con lesionado,CALLE 25  & CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8060,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3586226,-76.5370542
AI005523,08/04/2024,Con lesionado,CALLE 44 CARRERA 109,CHOQUE,CON HERIDOS,AGENTE CAD 123,1,AUTOMOVIL,6023,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3586226,-76.5370542
AI012063,25/09/2024,Negativo,CARRERA 109  & CALLE 60,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,8637,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3586226,-76.5370542
AI012964,20/10/2024,Negativo,CARRERA 109  & CALLE 60,CHOQUE,NEGATIVO,CAT 127,2,MOTOCICLETA,8637,Cali,Colombia,0,136988848,"Carrera 109, Ciudad Jardín, Comuna 22, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760032, Colombia",highway,residential,3.3586226,-76.5370542
AI002501,30/01/2024,Negativo,CALLE 48 CARRERA 109,CHOQUE,POSITIVO,.,1,BUS,5987,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.3587429,-76.518561
AI002507,30/01/2024,Solo da�os,CALLE 48 CARRERA 109,CHOQUE,POSITIVO,.,1,BUS,5987,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.3587429,-76.518561
AI005448,06/04/2024,Con lesionado,CALLE 48 CARRERA 109,VOLCAMIENTO,CON HERIDOS,CAT 127,1,MOTOCICLETA,5987,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.3587429,-76.518561
AI006007,18/04/2024,Con lesionado,CALLE 48 CARRERA 109,CHOQUE,CON HERIDOS,AGENTE RADIO,1,AUTOMOVIL,5987,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.3587429,-76.518561
AI006130,22/04/2024,Con lesionado,CALLE 48 CARRERA 109,CHOQUE,CON HERIDOS,AGENTE RADIO,3,CAMION,5987,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.3587429,-76.518561
AI008095,11/06/2024,Con lesionado,CALLE 48 CARRERA 109,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,MOTOCICLETA,5987,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.3587429,-76.518561
AI000001565,05/01/2024,Con lesionado,CARRERA 109   CALLE 48,CHOQUE,POSITIVO,CAT 127,2,MOTOCICLETA,4840,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.3587429,-76.518561
AI011731,17/09/2024,Con lesionado,CALLE 48  & CARRERA 109,CHOQUE,CON HERIDOS,AGENTE RADIO,2,AUTOMOVIL,8495,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.358749252,-76.518659
AI012445,05/10/2024,Con lesionado,CALLE 48  & CARRERA 109,CHOQUE,CON HERIDOS,CAT 127,2,AUTOMOVIL,8495,Cali,Colombia,0,35168993,"Carrera 109, K-108 Roble, El Hormiguero, Cali, Sur, Valle del Cauca, RAP Pacífico, 720001, Colombia",highway,secondary,3.358749252,-76.518659
